x/y,-10.0,-8.0,-6.0,-4.0,-2.0,0.0,2.0,4.0,6.0,8.0
-10.0,471.0,397.0,323.0,249.0,175.0,101.0,27.0,-47.0,-121.0,-195.0
-8.0,375.0,313.0,251.0,189.0,127.0,65.0,3.0,-59.0,-121.0,-183.0
-6.0,287.0,237.0,187.0,137.0,87.0,37.0,-13.0,-63.0,-113.0,-163.0
-4.0,207.0,169.0,131.0,93.0,55.0,17.0,-21.0,-59.0,-97.0,-135.0
-2.0,135.0,109.0,83.0,57.0,31.0,5.0,-21.0,-47.0,-73.0,-99.0
0.0,71.0,57.0,43.0,29.0,15.0,1.0,-13.0,-27.0,-41.0,-55.0
2.0,15.0,13.0,11.0,9.0,7.0,5.0,3.0,1.0,-1.0,-3.0
4.0,-33.0,-23.0,-13.0,-3.0,7.0,17.0,27.0,37.0,47.0,57.0
6.0,-73.0,-51.0,-29.0,-7.0,15.0,37.0,59.0,81.0,103.0,125.0
8.0,-105.0,-71.0,-37.0,-3.0,31.0,65.0,99.0,133.0,167.0,201.0
 ,,,,,,,,,,
x/y,-10.0,-8.0,-6.0,-4.0,-2.0,0.0,2.0,4.0,6.0,8.0
-10.0,470.99583522665654,396.99666957255187,322.9975039184471,248.9983382643424,174.99917261023768,101.00000695613296,27.00084130202825,-46.99832435207646,-120.99749000618117,-194.99665566028588
-8.0,374.99644366528497,312.99715632345453,250.99786898162415,188.99858163979377,126.99929429796337,65.00000695613296,3.000719614302567,-58.99856772752783,-120.99785506935821,-182.9971424111886
-6.0,286.9970521039134,236.99764307435726,186.9982340448012,136.99882501524513,86.99941598568905,37.000006956132964,-12.999402073423116,-62.99881110297919,-112.99822013253527,-162.99762916209133
-4.0,206.9976605425418,168.99812982526,130.99859910797827,92.9990683906965,54.999537673414736,17.000006956132964,-20.9995237611488,-58.999054478430565,-96.99858519571232,-134.99811591299408
-2.0,134.9982689811702,108.99861657616275,82.99896417115531,56.999311766147855,30.99965936114041,5.000006956132964,-20.99964544887448,-46.99929785388193,-72.99895025888938,-98.99860266389682
0.0,70.99887741979863,56.99910332706549,42.99932923433236,28.999555141599227,14.999781048866096,1.000006956132964,-12.999767136600168,-26.9995412293333,-40.99931532206643,-54.99908941479956
2.0,14.999485858427043,12.999590077968227,10.999694297509409,8.999798517050595,6.999902736591779,5.000006956132964,3.0001111756741485,1.0002153952153332,-0.9996803852434812,-2.9995761657022983
4.0,-32.99990570294454,-22.99992317112904,-12.999940639313538,-2.9999581074980375,7.000024424317463,17.000006956132964,26.99998948794847,36.999972019763966,46.999954551579464,56.99993708339497
6.0,-72.99929726431611,-50.999436420226296,-28.99957557613648,-6.999714732046666,15.000146112043147,37.000006956132964,58.99986780022278,80.9997286443126,102.9995894884024,124.99945033249222
8.0,-104.99868882568771,-70.99894966932357,-36.99921051295943,-2.9994713565953015,31.00026779976883,65.00000695613296,98.9997461124971,132.99948526886124,166.99922442522535,200.99896358158952
