1 100 -5 5 100
0.0 0.0
0.99 1.376269277472802
1.98 2.183846601034626
2.9699999999999998 2.757532189398198
3.96 3.202811481473672
4.95 3.5667824391150766
5.94 3.874603549037426
6.930000000000001 4.1413060712935135
7.920000000000001 4.376591893183837
8.91 4.587088696683793
9.9 4.777525578470196
10.89 4.951395421405381
11.88 5.111351441352415
12.870000000000001 5.259456468653481
13.860000000000001 5.397346078579226
14.850000000000001 5.52633900064658
15.840000000000002 5.647514017628362
16.830000000000002 5.761764863750098
17.82 5.8698402683144675
18.81 5.972373721420919
19.799999999999997 6.069905973414544
20.789999999999996 6.162902297913057
21.779999999999994 6.251765916038072
22.769999999999992 6.336848562744205
23.75999999999999 6.41845889563279
24.74999999999999 6.496869254219489
25.739999999999988 6.572321143347593
26.729999999999986 6.645029719255373
27.719999999999985 6.715187488360046
28.709999999999983 6.7829673789490315
29.69999999999998 6.848525309186302
30.68999999999998 6.912002347405657
31.67999999999998 6.973526539983603
32.66999999999998 7.0332144663459655
33.65999999999998 7.091172568574919
34.649999999999984 7.147498293720609
35.639999999999986 7.202281079611859
36.62999999999999 7.255603209210691
37.61999999999999 7.307540554000736
38.60999999999999 7.35816322326765
39.599999999999994 7.407536133215373
40.589999999999996 7.455719507509641
41.58 7.502769318930667
42.57 7.548737680258702
43.56 7.593673191238057
44.550000000000004 7.637621247411935
45.540000000000006 7.680624315748291
46.53000000000001 7.722722181251837
47.52000000000001 7.763952168151699
48.51000000000001 7.804349338746664
49.500000000000014 7.843946672562629
50.490000000000016 7.882775228116101
51.48000000000002 7.920864289271668
52.47000000000002 7.958241497921281
53.46000000000002 7.994932974491228
54.450000000000024 8.030963427592752
55.440000000000026 8.066356253969227
56.43000000000003 8.101133629752411
57.42000000000003 8.13531659391919
58.41000000000003 8.168925124735301
59.400000000000034 8.20197820988154
60.390000000000036 8.234493910878811
61.38000000000004 8.266489422359315
62.37000000000004 8.297981126670852
63.36000000000004 8.328984644248367
64.35000000000004 8.359514880140463
65.34000000000003 8.389586067037813
66.33000000000003 8.41921180511438
67.32000000000002 8.44840509896063
68.31000000000002 8.477178391859788
69.30000000000001 8.505543597633238
70.29 8.533512130259075
71.28 8.561094931448055
72.27 8.588302496343745
73.25999999999999 8.615144897497867
74.24999999999999 8.64163180725797
75.23999999999998 8.667772518691892
76.22999999999998 8.693575965162344
77.21999999999997 8.719050738654735
78.20999999999997 8.744205106952375
79.19999999999996 8.769047029744936
80.18999999999996 8.793584173748709
81.17999999999995 8.817823926910526
82.16999999999994 8.84177341176119
83.15999999999994 8.865439497978798
84.14999999999993 8.888828814217392
85.13999999999993 8.911947759251927
86.12999999999992 8.934802512486389
87.11999999999992 8.957399043868284
88.10999999999991 8.979743123249255
89.09999999999991 9.001840329228582
90.0899999999999 9.023696057513435
91.0799999999999 9.045315528827253
92.0699999999999 9.066703796395236
93.05999999999989 9.087865753033801
94.04999999999988 9.108806137868873
95.03999999999988 9.129529542706102
96.02999999999987 9.150040418074413
97.01999999999987 9.1703430789628
98.00999999999986 9.190441710268844
